,addr:city,addr:housenumber,addr:postcode,addr:street,amenity,brand,brand:wikidata,brand:wikipedia,cuisine,drive_through,name,outdoor_seating,takeaway,wheelchair,latitude,longitude,id,created_by,FIXME,phone,website,addr:country,start_date,toilets:wheelchair,contact:email,contact:fax,contact:phone,contact:website,opening_hours,operator,addr:state,fixme,internet_access,capacity,email,alt_name,shop,description,wpt_symbol,source,addr:suburb,contact:mobile,delivery,smoking,official_name,payment:credit_cards,food,internet_access:fee,internet_access:ssid,contact:facebook,contact:twitter,diet:vegetarian,name:en,entrance,int_name,wifi,address:number,url,addr:housename,brand:website,ele,note,brewery,old_name,name:pt,phone_1,diet:vegan,self_service,air_conditioning,reservation,access,drinking_water,fee,toilets:disposal,toilets:position,opening_hours:covid19,atm,contact:instagram,short_name,name:ja,wheelchair:description,survey:date,wikidata,drive_in,organic,level,min_age,building,contact:soundcloud,contact:youtube,height,addr,tourism,name:nl,amenity_1,mapillary,name:ko,name:fr,diet:gluten_free,addr:full,is_in,source:date,payment:cheque,contact:whatsapp,addr:unit,fax,payment:debit_cards,location,wikipedia,addr:district,name:zh,drink:beer,payment:cash,payment:maestro,payment:mastercard,payment:visa,payment:visa_debit,payment:visa_electron,diet:raw,operator:wikidata,payment:cards,payment:coins,lgbtq,store,name:es,ref,microbrewery,sport,delivery:covid19,bar,diet:meat,drink:wine,covered,name:ru,diet:lactose_free,departures_board,shelter,addr:province
2048,São Paulo,139,04001-080,Rua Manoel da Nóbrega,restaurant,,,,,,,,,,-23.5690200,-46.6491307,4956890678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2049,São Paulo,151,04001-080,Rua Manoel da Nóbrega,restaurant,,,,,,Restaurante Oliveira,,,,-23.5690723,-46.6491229,4956890679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2050,São Paulo,115,04001-080,Rua Manoel da Nóbrega,cafe,,,,,,Aquele Café da Rua,,,,-23.5688138,-46.6490682,4956890680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2051,São Paulo,497,01311-000,Avenida Paulista,restaurant,,,,,,Domínio Lanches e Restaurante,,,,-23.5682785,-46.6485455,4956890698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2052,São Paulo,220,01418-000,Alameda Santos,restaurant,,,,,,Carmel Espaço Gurmet,,,,-23.5708369,-46.6469127,4956930540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2053,São Paulo,24,01418-000,Alameda Santos,fast_food,,,,,,Achapa Hot Dog,,,,-23.5719741,-46.6454234,4957013290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2054,São Paulo,44,01418-000,Alameda Santos,restaurant,,,,,,Il Pastio,,,,-23.5718649,-46.6455663,4957013294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2055,São Paulo,48,01418-000,Alameda Santos,restaurant,,,,,,Alameda Restaurante,,,,-23.5718282,-46.6456143,4957013296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2056,São Paulo,86,01418-000,Alameda Santos,restaurant,,,,,,Rubaiyat,,,,-23.5714657,-46.6460879,4957013299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2057,São Paulo,40,04003-040,Rua Doutor Rafael de Barros,restaurant,,,,,,O Vegetariano Gourmet,,,,-23.5719006,-46.6448121,4957289602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2058,São Paulo,56,04003-040,Rua Doutor Rafael de Barros,restaurant,,,,lebanese,,Halin,,,,-23.5719669,-46.6449807,4957289605,,,+55 11 3887-5167;+55 11 3884-8502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2059,São Paulo,86,04003-040,Rua Doutor Rafael de Barros,restaurant,,,,,,Lanchonete e Restaurante Monte Carlo,yes,,,-23.5720646,-46.6452290,4957289608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2060,São Paulo,230,,Rua Barata Ribeiro,cafe,,,,coffee_shop;regional,,Café Bistrô Paraná,no,,,-23.5562058,-46.6525377,4958976323,,,,https://cafebistroparana.com/,,,,,,,,Mo-Fr 08:00-21:30; Sa 08:00-16:00,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2061,São Paulo,343,,Rua Prates,restaurant,,,,korean,,New Shin-La Kwan,no,,,-23.5310166,-46.6362588,4960293931,,,55 11 33159121,,,,,,,,,Mo-Su 11:00-21:00,,,,wlan,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2062,São Paulo,1499,01305-100,Rua Augusta,restaurant,,,,burger,,Paulista Burger,no,,,-23.5566970,-46.6585928,4960843326,,,+55 11 4564-5503,http://www.paulistaburger.com.br/,,,,,,,,,,,,,,contato@paulistaburger.com.br,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2063,São Paulo,352A,01310-000,Avenida Paulista,restaurant,,,,,,Restaurante Aspargus,,,,-23.5689176,-46.6469897,4962188949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2064,São Paulo,359,01333-021,Rua Carlos Sampaio,fast_food,,,,,,Lanchonete La Villetto,,,,-23.5686178,-46.6469961,4962188952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2065,São Paulo,345,01333-021,Rua Carlos Sampaio,fast_food,,,,,,Lanches 345,,,,-23.5684981,-46.6468907,4962188955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2066,,,,,fast_food,,,,arab,,Esfiha Chic,,,,-23.6256120,-46.6410581,4962871039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2067,São Paulo,810,01310-100,Avenida Paulista,fast_food,McDonald's,Q38076,en:McDonald's,burger,,McDonald's,,yes,,-23.5660830,-46.6505201,4964023947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2068,São Paulo,487,01403-001,Alameda Joaquim Eugênio de Lima,cafe,McCafé,Q3114287,en:McCafé,coffee_shop,,McCafé,yes,yes,,-23.5659557,-46.6504623,4964023964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2069,São Paulo,2130,01318-002,Avenida Brigadeiro Luís Antônio,restaurant,,,,arab,,Adoun,,,,-23.5665490,-46.6484972,4964023980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2070,São Paulo,2146,01318-002,Avenida Brigadeiro Luís Antônio,fast_food,,,,,,Nova Ilha do Açai,,,,-23.5666382,-46.6485615,4964023982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2071,São Paulo,2192,01318-002,Avenida Brigadeiro Luís Antônio,fast_food,,,,,,Trianon,,,,-23.5669752,-46.6487566,4964023988,,,+55 11 3287-2760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2072,São Paulo,2214,01318-002,Avenida Brigadeiro Luís Antônio,restaurant,,,,,,Veneza Grill & Lanches,,,,-23.5672108,-46.6488897,4964023991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2073,São Paulo,40,04001-000,Rua Manoel da Nóbrega,fast_food,,,,,,La Bárbara Forneria,,,,-23.5682545,-46.6491336,4964500735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2074,São Paulo,2341,04001-000,Avenida Brigadeiro Luís Antônio,fast_food,,,,,,Ragazzo,,,,-23.5682446,-46.6494036,4964500750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2075,São Paulo,2359,04001-000,Avenida Brigadeiro Luís Antônio,restaurant,,,,,,Snoppy Restaurante e Lanchonete,,,,-23.5682212,-46.6493837,4964500751,,,+55 11 3251 5410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2076,,,,,restaurant,,,,,,Varanda Copan,,,,-23.5466602,-46.6449126,4967263118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2077,,,,,restaurant,,,,,,Josephine,,,,-23.5905440,-46.6707126,4967576122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Josephine,,,,,,,,,,,,Josephine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2078,São Paulo,2203,01317-002,Avenida Brigadeiro Luís Antônio,restaurant,,,,,,Melk Restaurante,,,,-23.5671556,-46.6486193,4968535979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2079,São Paulo,2173,01317-002,Avenida Brigadeiro Luís Antônio,restaurant,,,,,,Via Palazzo,,,,-23.5669314,-46.6484949,4968535986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2080,São Paulo,2159,01317-002,Avenida Brigadeiro Luís Antônio,restaurant,,,,arab,,Raful,,,,-23.5668236,-46.6484322,4968535988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2081,São Paulo,2151,01317-002,Avenida Brigadeiro Luís Antônio,fast_food,,,,,,Lanchonete Nove Dragões,,,,-23.5667734,-46.6484024,4968535989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2082,São Paulo,12,01307-000,Rua Frei Caneca,restaurant,,,,,,Madri,,,,-23.5513390,-46.6478394,4969373422,,,11 32374436,,,,,,,,,Mo-Su 07:00-22:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Madri,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2083,,307,,Rua Major Quedinho,restaurant,,,,pizza,,La Franttine,,,,-23.5507319,-46.6432455,4969386621,,,,https://www.lafranttine.com.br/,,,,,,,,Su-Th 18:00-00:00; Fr-Sa 18:00-01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La Franttine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2084,,310,,Rua Major Quedinho,restaurant,,,,pizza,,Pizzaria Famiglia,,,,-23.5506719,-46.6434418,4969390721,,,11 26883501,,,,,,,,,Tu-Su 18:00-00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pizzaria Famiglia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2085,São Paulo,569,01333-011,Rua Cincinato Braga,cafe,,,,,,Empório Café & Conveniencia,,,,-23.5667451,-46.6480827,4970563238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2086,São Paulo,452,01309-010,Rua Antônio Carlos,cafe,,,,argentinian,,La Guapa,,,,-23.5556700,-46.6588101,4971071022,,,+55 11 3214-0844,http://laguapa.com.br,,,,,,,,Mo-Sa 12:00-22:00; Su 12:00-21:00,,,,wlan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,La Guapa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2087,,,,,fast_food,Habib's,Q2504930,en:Habib's,middle_eastern;arab,yes,Habib's,,yes,,-23.6856437,-46.6178656,4972850252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2088,,,,,bar,,,,,,,,,,-23.5217658,-46.6876057,4972915181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2089,São Paulo,414,01309-010,Rua Antônio Carlos,restaurant,,,,,,K-Pop Chicken,,,,-23.5559126,-46.6585354,4977500728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2090,São Paulo,246,01309-010,Rua Antônio Carlos,restaurant,,,,regional,,Restaurante Coqueiro VI,,,,-23.5569738,-46.6573191,4977750511,,,,,,,,,,,,,,,,,,,,,,,,,,,outside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2091,São Paulo,1530,01304-001,Rua Augusta,fast_food,,,,,,Ragazzo,,,,-23.5568304,-46.6589529,4977917026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2092,São Paulo,302,01309-000,Rua Luís Coelho,fast_food,,,,,,,,,,-23.5560705,-46.6598642,4979826245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2093,São Paulo,303,01309-011,Rua Antônio Carlos,restaurant,,,,,,Athenas Restaurante,,,,-23.5567044,-46.6578689,4979826272,,,,http://www.athenasrestaurante.com.br/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2094,São Paulo,1449,01305-100,Rua Augusta,restaurant,,,,greek,,Athenas Café e Restaurante,yes,,,-23.5563842,-46.6582426,4979826276,,,,http://www.athenasrestaurante.com.br/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2095,São Paulo,1463,01305-100,Rua Augusta,restaurant,,,,,,,,,,-23.5564562,-46.6583339,4979826278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2096,São Paulo,1533,01305-100,Rua Augusta,fast_food,,,,,,BH Lanches,,,,-23.5569246,-46.6588367,4979826283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2097,São Paulo,701,01415-003,Rua Bela Cintra,restaurant,,,,japanese,,Nakrô,no,,,-23.5540462,-46.6590132,4980261693,,,(11) 2386-2588,,,,,,,,,,,,,,50,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2098,São Bernardo do Campo,,,Rua Professor Rubião Meira,restaurant,,,,pizza,,,no,yes,,-23.6935700,-46.5676153,4981434212,,,,,,,,,,,,,,,,,,,,,,,,Jardim Gagliardi,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2099,São Bernardo do Campo,,,Rua Carlos Olavo Vicentini,restaurant,,,,regional,no,Restaurante Guru,no,,,-23.6907805,-46.5666175,4981434213,,,+55 11 2758 1735,,,,,,,,,,,,,,,,,,,,,Planalto,,,outside,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2100,São Paulo,919,01307-003,Rua Frei Caneca,restaurant,,,,pizza,,Nona d'Amore,,,,-23.5551588,-46.6557046,4982961223,,,,http://nonnadamore.com.br/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nona d'Amore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2101,São Paulo,1343,,Rua Augusta,restaurant,,,,,,Violeta Bar e Restaurante,,,,-23.5557251,-46.6574883,4983125922,,,(11) 3288-5467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2102,São Paulo,1321,01305-100,Rua Augusta,fast_food,Burger King,Q177054,en:Burger King,burger,,Burger King,,yes,,-23.5555448,-46.6573598,4983144621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2103,,,,,restaurant,,,,,,Brexó Bar e Cozinha,,,,-23.5854094,-46.6847333,4983792723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brexó Bar e Cozinha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2104,,,,,pub,,,,,,Boteco Boa Praça,,,,-23.5842419,-46.6830825,4983793022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Boa Praça,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2105,São Paulo,2784,01412-100,Rua Augusta,fast_food,Subway,Q244457,en:Subway (restaurant),sandwich,,Subway,,yes,,-23.5649592,-46.6674658,4983814621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Subway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2106,São Paulo,2257,01413-000,Rua Augusta,restaurant,,,,,,Ragazzo,,,,-23.5616294,-46.6637816,4983814722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ragazzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2107,,597,04523-012,Alameda Jauaperi,cafe,Starbucks,Q37158,en:Starbucks,coffee_shop,,Starbucks,,yes,,-23.6025222,-46.6647669,4985646328,,,,,,,,,,,,Mo-Su 06:30-21:00,,,,wlan,,,,,,,,,,,,Starbucks Coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2108,,193,,Avenida Jacutinga,restaurant,,,,japanese,,Hitô,,,,-23.6010162,-46.6683727,4987007322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2109,São Paulo,56,01201-020,Rua General Júlio Marcondes Salgado,restaurant,,,,,,Restaurante Bom Prato,,,,-23.5362632,-46.6503289,4987285634,,,,,,,,,,,,"Mo-Su 10:30-14:30, 17:30-18:30",,,,,,,,,GOVERNO DO ESTADO DE SÃO PAULO Secretaria de Desenvolvimento Social,,,Campos Elíseos,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2110,São Paulo,656,01309-010,Rua Antônio Carlos,restaurant,,,,,,Estação Consolação,,,,-23.5543076,-46.6603649,4990243751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2111,São Paulo,806,01415-002,Rua Bela Cintra,restaurant,,,,,,Recanto Paulista,,,,-23.5545223,-46.6597951,4990243756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2112,São Paulo,740,01415-002,Rua Bela Cintra,restaurant,,,,,,AJ M&M,,,,-23.5540852,-46.6593006,4990243764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2113,São Paulo,413,01309-020,Rua Matias Aires,restaurant,,,,,,Restaurante Villagio,,,,-23.5537625,-46.6596486,4990243773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
